"LONG_SCHOOL_YEAR","SCHOOL_DISTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","SUBGRP_DESC","TEST_CMPNT_TYP_CD","NATIONAL_NUM_TESTED_CNT","STATE_NUM_TESTED_CNT","DSTRCT_NUM_TESTED_CNT","INSTN_NUM_TESTED_CNT","STATE_AVG_SCORE_VAL","DSTRCT_AVG_SCORE_VAL","INSTN_AVG_SCORE_VAL"
"2017-18","616","Bulloch County","0203","Southeast Bulloch High School","All Students","Math Section Score - New",2136539,65790,235,76,516,513,536
"2017-18","616","Bulloch County","0203","Southeast Bulloch High School","All Students","Reading Test  Score - New",2136539,65796,235,76,270,270,285
"2017-18","616","Bulloch County","0203","Southeast Bulloch High School","All Students","WritLang Test  Score - New",2136539,65799,235,76,266,263,278
"2017-18","616","Bulloch County","2054","Statesboro High School","All Students","Combined Test Score",2136539,65795,235,138,1052,1047,1021
"2017-18","616","Bulloch County","2054","Statesboro High School","All Students","Essay Analysis Score - New",1449142,28569,78,34,4,3,3
"2017-18","616","Bulloch County","2054","Statesboro High School","All Students","Essay Reading Score - New",1449142,28569,78,34,5,4,4
"2017-18","616","Bulloch County","2054","Statesboro High School","All Students","Essay Total",1449142,28569,78,34,13,13,13
"2017-18","616","Bulloch County","2054","Statesboro High School","All Students","Essay Writing Score - New",1449142,28569,78,34,5,5,5
"2017-18","616","Bulloch County","2054","Statesboro High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,235,138,536,534,520
"2017-18","616","Bulloch County","2054","Statesboro High School","All Students","Math Section Score - New",2136539,65790,235,138,516,513,501
"2017-18","616","Bulloch County","2054","Statesboro High School","All Students","Reading Test  Score - New",2136539,65796,235,138,270,270,263
"2017-18","616","Bulloch County","2054","Statesboro High School","All Students","WritLang Test  Score - New",2136539,65799,235,138,266,263,257
"2017-18","616","Bulloch County","4052","Portal Middle/High School","All Students","Combined Test Score",2136539,65795,235,21,1052,1047,1030
"2017-18","616","Bulloch County","4052","Portal Middle/High School","All Students","Essay Analysis Score - New",1449142,28569,78,10,4,3,3
"2017-18","616","Bulloch County","4052","Portal Middle/High School","All Students","Essay Reading Score - New",1449142,28569,78,10,5,4,5
"2017-18","616","Bulloch County","4052","Portal Middle/High School","All Students","Essay Total",1449142,28569,78,10,13,13,13
"2017-18","616","Bulloch County","4052","Portal Middle/High School","All Students","Essay Writing Score - New",1449142,28569,78,10,5,5,5
"2017-18","616","Bulloch County","4052","Portal Middle/High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,235,21,536,534,519
"2017-18","616","Bulloch County","4052","Portal Middle/High School","All Students","Math Section Score - New",2136539,65790,235,21,516,513,512
"2017-18","616","Bulloch County","4052","Portal Middle/High School","All Students","Reading Test  Score - New",2136539,65796,235,21,270,270,265
"2017-18","616","Bulloch County","4052","Portal Middle/High School","All Students","WritLang Test  Score - New",2136539,65799,235,21,266,263,254
"2017-18","617","Burke County","0288","Burke County High School","All Students","Combined Test Score",2136539,65795,114,114,1052,973,973
"2017-18","617","Burke County","0288","Burke County High School","All Students","Essay Analysis Score - New",1449142,28569,34,34,4,3,3
"2017-18","617","Burke County","0288","Burke County High School","All Students","Essay Reading Score - New",1449142,28569,34,34,5,4,4
"2017-18","617","Burke County","0288","Burke County High School","All Students","Essay Total",1449142,28569,34,34,13,12,12
"2017-18","617","Burke County","0288","Burke County High School","All Students","Essay Writing Score - New",1449142,28569,34,34,5,5,5
"2017-18","617","Burke County","0288","Burke County High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,114,114,536,496,496
"2017-18","617","Burke County","0288","Burke County High School","All Students","Math Section Score - New",2136539,65790,114,114,516,477,477
"2017-18","617","Burke County","0288","Burke County High School","All Students","Reading Test  Score - New",2136539,65796,114,114,270,251,251
"2017-18","617","Burke County","0288","Burke County High School","All Students","WritLang Test  Score - New",2136539,65799,114,114,266,245,245
"2017-18","618","Butts County","0190","Jackson High School","All Students","Combined Test Score",2136539,65795,78,78,1052,991,991
"2017-18","618","Butts County","0190","Jackson High School","All Students","Essay Analysis Score - New",1449142,28569,22,22,4,3,3
"2017-18","618","Butts County","0190","Jackson High School","All Students","Essay Reading Score - New",1449142,28569,22,22,5,4,4
"2017-18","618","Butts County","0190","Jackson High School","All Students","Essay Total",1449142,28569,22,22,13,12,12
"2017-18","618","Butts County","0190","Jackson High School","All Students","Essay Writing Score - New",1449142,28569,22,22,5,5,5
"2017-18","618","Butts County","0190","Jackson High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,78,78,536,505,505
"2017-18","618","Butts County","0190","Jackson High School","All Students","Math Section Score - New",2136539,65790,78,78,516,486,486
"2017-18","618","Butts County","0190","Jackson High School","All Students","Reading Test  Score - New",2136539,65796,78,78,270,254,254
"2017-18","618","Butts County","0190","Jackson High School","All Students","WritLang Test  Score - New",2136539,65799,78,78,266,251,251
"2017-18","619","Calhoun County","0113","Calhoun County High School","All Students","Combined Test Score",2136539,65795,20,20,1052,907,907
"2017-18","619","Calhoun County","0113","Calhoun County High School","All Students","Essay Analysis Score - New",1449142,28569,10,10,4,3,3
"2017-18","619","Calhoun County","0113","Calhoun County High School","All Students","Essay Reading Score - New",1449142,28569,10,10,5,4,4
"2017-18","619","Calhoun County","0113","Calhoun County High School","All Students","Essay Total",1449142,28569,10,10,13,12,12
"2017-18","619","Calhoun County","0113","Calhoun County High School","All Students","Essay Writing Score - New",1449142,28569,10,10,5,5,5
"2017-18","619","Calhoun County","0113","Calhoun County High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,20,20,536,465,465
"2017-18","619","Calhoun County","0113","Calhoun County High School","All Students","Math Section Score - New",2136539,65790,20,20,516,443,443
"2017-18","619","Calhoun County","0113","Calhoun County High School","All Students","Reading Test  Score - New",2136539,65796,20,20,270,237,237
"2017-18","619","Calhoun County","0113","Calhoun County High School","All Students","WritLang Test  Score - New",2136539,65799,20,20,266,228,228
"2017-18","620","Camden County","0295","Camden County High School","All Students","Combined Test Score",2136539,65795,298,298,1052,1087,1087
"2017-18","620","Camden County","0295","Camden County High School","All Students","Essay Analysis Score - New",1449142,28569,116,116,4,4,4
"2017-18","620","Camden County","0295","Camden County High School","All Students","Essay Reading Score - New",1449142,28569,116,116,5,5,5
"2017-18","620","Camden County","0295","Camden County High School","All Students","Essay Total",1449142,28569,116,116,13,14,14
"2017-18","620","Camden County","0295","Camden County High School","All Students","Essay Writing Score - New",1449142,28569,116,116,5,5,5
"2017-18","620","Camden County","0295","Camden County High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,298,298,536,553,553
"2017-18","620","Camden County","0295","Camden County High School","All Students","Math Section Score - New",2136539,65790,298,298,516,534,534
"2017-18","620","Camden County","0295","Camden County High School","All Students","Reading Test  Score - New",2136539,65796,298,298,270,281,281
"2017-18","620","Camden County","0295","Camden County High School","All Students","WritLang Test  Score - New",2136539,65799,298,298,266,271,271
"2017-18","621","Candler County","0101","Metter High School","All Students","Combined Test Score",2136539,65795,47,47,1052,1033,1033
"2017-18","621","Candler County","0101","Metter High School","All Students","Essay Analysis Score - New",1449142,28569,14,14,4,4,4
"2017-18","621","Candler County","0101","Metter High School","All Students","Essay Reading Score - New",1449142,28569,14,14,5,5,5
"2017-18","621","Candler County","0101","Metter High School","All Students","Essay Total",1449142,28569,14,14,13,13,13
"2017-18","621","Candler County","0101","Metter High School","All Students","Essay Writing Score - New",1449142,28569,14,14,5,5,5
"2017-18","621","Candler County","0101","Metter High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,47,47,536,522,522
"2017-18","621","Candler County","0101","Metter High School","All Students","Math Section Score - New",2136539,65790,47,47,516,511,511
"2017-18","621","Candler County","0101","Metter High School","All Students","Reading Test  Score - New",2136539,65796,47,47,270,268,268
"2017-18","621","Candler County","0101","Metter High School","All Students","WritLang Test  Score - New",2136539,65799,47,47,266,255,255
"2017-18","622","Carroll County","0189","Temple High School","All Students","Combined Test Score",2136539,65795,425,63,1052,1021,993
"2017-18","622","Carroll County","0189","Temple High School","All Students","Essay Analysis Score - New",1449142,28569,144,21,4,4,4
"2017-18","622","Carroll County","0189","Temple High School","All Students","Essay Reading Score - New",1449142,28569,144,21,5,5,5
"2017-18","622","Carroll County","0189","Temple High School","All Students","Essay Total",1449142,28569,144,21,13,13,14
"2017-18","622","Carroll County","0189","Temple High School","All Students","Essay Writing Score - New",1449142,28569,144,21,5,5,5
"2017-18","622","Carroll County","0189","Temple High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,425,63,536,526,517
"2017-18","622","Carroll County","0189","Temple High School","All Students","Math Section Score - New",2136539,65790,425,63,516,494,476
"2017-18","622","Carroll County","0189","Temple High School","All Students","Reading Test  Score - New",2136539,65796,425,63,270,266,259
"2017-18","622","Carroll County","0189","Temple High School","All Students","WritLang Test  Score - New",2136539,65799,425,63,266,261,258
"2017-18","622","Carroll County","0212","Mt. Zion High School","All Students","Combined Test Score",2136539,65795,425,53,1052,1021,970
"2017-18","622","Carroll County","0212","Mt. Zion High School","All Students","Essay Analysis Score - New",1449142,28569,144,8,4,4,
"2017-18","622","Carroll County","0212","Mt. Zion High School","All Students","Essay Reading Score - New",1449142,28569,144,8,5,5,
"2017-18","622","Carroll County","0212","Mt. Zion High School","All Students","Essay Total",1449142,28569,144,8,13,13,
"2017-18","622","Carroll County","0212","Mt. Zion High School","All Students","Essay Writing Score - New",1449142,28569,144,8,5,5,
"2017-18","622","Carroll County","0212","Mt. Zion High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,425,53,536,526,498
"2017-18","622","Carroll County","0212","Mt. Zion High School","All Students","Math Section Score - New",2136539,65790,425,53,516,494,471
"2017-18","622","Carroll County","0212","Mt. Zion High School","All Students","Reading Test  Score - New",2136539,65796,425,53,270,266,254
"2017-18","622","Carroll County","0212","Mt. Zion High School","All Students","WritLang Test  Score - New",2136539,65799,425,53,266,261,245
"2017-18","622","Carroll County","2052","Central High School","All Students","Combined Test Score",2136539,65795,425,100,1052,1021,1003
"2017-18","622","Carroll County","2052","Central High School","All Students","Essay Analysis Score - New",1449142,28569,144,31,4,4,3
"2017-18","622","Carroll County","2052","Central High School","All Students","Essay Reading Score - New",1449142,28569,144,31,5,5,4
"2017-18","622","Carroll County","2052","Central High School","All Students","Essay Total",1449142,28569,144,31,13,13,13
"2017-18","622","Carroll County","2052","Central High School","All Students","Essay Writing Score - New",1449142,28569,144,31,5,5,5
"2017-18","622","Carroll County","2052","Central High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,425,100,536,526,524
"2017-18","622","Carroll County","2052","Central High School","All Students","Math Section Score - New",2136539,65790,425,100,516,494,480
"2017-18","622","Carroll County","2052","Central High School","All Students","Reading Test  Score - New",2136539,65796,425,100,270,266,264
"2017-18","622","Carroll County","2052","Central High School","All Students","WritLang Test  Score - New",2136539,65799,425,100,266,261,260
"2017-18","622","Carroll County","3050","Bowdon High School","All Students","Combined Test Score",2136539,65795,425,36,1052,1021,1031
"2017-18","622","Carroll County","3050","Bowdon High School","All Students","Essay Analysis Score - New",1449142,28569,144,3,4,4,
"2017-18","622","Carroll County","3050","Bowdon High School","All Students","Essay Reading Score - New",1449142,28569,144,3,5,5,
"2017-18","622","Carroll County","3050","Bowdon High School","All Students","Essay Total",1449142,28569,144,3,13,13,
"2017-18","622","Carroll County","3050","Bowdon High School","All Students","Essay Writing Score - New",1449142,28569,144,3,5,5,
"2017-18","622","Carroll County","3050","Bowdon High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,425,36,536,526,523
"2017-18","622","Carroll County","3050","Bowdon High School","All Students","Math Section Score - New",2136539,65790,425,36,516,494,508
"2017-18","622","Carroll County","3050","Bowdon High School","All Students","Reading Test  Score - New",2136539,65796,425,36,270,266,263
