"LONG_SCHOOL_YEAR","SCHOOL_DISTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","SUBGRP_DESC","TEST_CMPNT_TYP_CD","NATIONAL_NUM_TESTED_CNT","STATE_NUM_TESTED_CNT","DSTRCT_NUM_TESTED_CNT","INSTN_NUM_TESTED_CNT","NATIONAL_AVG_SCORE_VAL","STATE_AVG_SCORE_VAL","DSTRCT_AVG_SCORE_VAL","INSTN_AVG_SCORE_VAL"
"2017-18","646","Dooly County","0182","Dooly County High School","All Students","Composite",1914817,45081,58,58,20.8,21,15.5,15.5
"2017-18","646","Dooly County","0182","Dooly County High School","All Students","English",1914817,45077,58,58,20.2,20.4,13.5,13.5
"2017-18","646","Dooly County","0182","Dooly County High School","All Students","Mathematics",1914817,45080,58,58,20.5,20.4,16.3,16.3
"2017-18","646","Dooly County","0182","Dooly County High School","All Students","Reading",1914817,45076,58,58,21.3,21.7,15.7,15.7
"2017-18","646","Dooly County","0182","Dooly County High School","All Students","Science",1914817,45077,58,58,20.7,21,15.7,15.7
"2017-18","646","Dooly County","0182","Dooly County High School","All Students","Writing Subscore",903603,14029,6,6,6.5,6.9,,
"2017-18","647","Dougherty County","1050","Albany High School","All Students","Composite",1914817,45081,223,1,20.8,21,17.5,
"2017-18","647","Dougherty County","1050","Albany High School","All Students","English",1914817,45077,223,1,20.2,20.4,16.5,
"2017-18","647","Dougherty County","1050","Albany High School","All Students","Mathematics",1914817,45080,223,1,20.5,20.4,16.9,
"2017-18","647","Dougherty County","1050","Albany High School","All Students","Reading",1914817,45076,223,1,21.3,21.7,18.1,
"2017-18","647","Dougherty County","1050","Albany High School","All Students","Science",1914817,45077,223,1,20.7,21,18,
"2017-18","647","Dougherty County","1050","Albany High School","All Students","Writing Subscore",903603,14029,57,1,6.5,6.9,6.1,
"2017-18","647","Dougherty County","1058","Monroe High School","All Students","Composite",1914817,45081,223,53,20.8,21,17.5,16.7
"2017-18","647","Dougherty County","1058","Monroe High School","All Students","English",1914817,45077,223,53,20.2,20.4,16.5,14.8
"2017-18","647","Dougherty County","1058","Monroe High School","All Students","Mathematics",1914817,45080,223,53,20.5,20.4,16.9,16.2
"2017-18","647","Dougherty County","1058","Monroe High School","All Students","Reading",1914817,45076,223,53,21.3,21.7,18.1,17.7
"2017-18","647","Dougherty County","1058","Monroe High School","All Students","Science",1914817,45077,223,53,20.7,21,18,17.7
"2017-18","647","Dougherty County","1058","Monroe High School","All Students","Writing Subscore",903603,14029,57,8,6.5,6.9,6.1,
"2017-18","647","Dougherty County","2052","Dougherty Comprehensive High School","All Students","Composite",1914817,45081,223,61,20.8,21,17.5,16.8
"2017-18","647","Dougherty County","2052","Dougherty Comprehensive High School","All Students","English",1914817,45077,223,61,20.2,20.4,16.5,15.9
"2017-18","647","Dougherty County","2052","Dougherty Comprehensive High School","All Students","Mathematics",1914817,45080,223,61,20.5,20.4,16.9,16.2
"2017-18","647","Dougherty County","2052","Dougherty Comprehensive High School","All Students","Reading",1914817,45076,223,61,21.3,21.7,18.1,17.4
"2017-18","647","Dougherty County","2052","Dougherty Comprehensive High School","All Students","Science",1914817,45077,223,61,20.7,21,18,17.2
"2017-18","647","Dougherty County","2052","Dougherty Comprehensive High School","All Students","Writing Subscore",903603,14029,57,11,6.5,6.9,6.1,5.9
"2017-18","647","Dougherty County","4062","Westover High School","All Students","Composite",1914817,45081,223,108,20.8,21,17.5,18.3
"2017-18","647","Dougherty County","4062","Westover High School","All Students","English",1914817,45077,223,108,20.2,20.4,16.5,17.8
"2017-18","647","Dougherty County","4062","Westover High School","All Students","Mathematics",1914817,45080,223,108,20.5,20.4,16.9,17.6
"2017-18","647","Dougherty County","4062","Westover High School","All Students","Reading",1914817,45076,223,108,21.3,21.7,18.1,18.7
"2017-18","647","Dougherty County","4062","Westover High School","All Students","Science",1914817,45077,223,108,20.7,21,18,18.6
"2017-18","647","Dougherty County","4062","Westover High School","All Students","Writing Subscore",903603,14029,57,37,6.5,6.9,6.1,6.2
"2017-18","648","Douglas County","0100","Chapel Hill High School","All Students","Composite",1914817,45081,908,170,20.8,21,19.4,20.1
"2017-18","648","Douglas County","0100","Chapel Hill High School","All Students","English",1914817,45077,908,170,20.2,20.4,18.6,19.5
"2017-18","648","Douglas County","0100","Chapel Hill High School","All Students","Mathematics",1914817,45080,909,171,20.5,20.4,18.7,19.4
"2017-18","648","Douglas County","0100","Chapel Hill High School","All Students","Reading",1914817,45076,908,170,21.3,21.7,20.3,21.1
"2017-18","648","Douglas County","0100","Chapel Hill High School","All Students","Science",1914817,45077,908,170,20.7,21,19.6,20
"2017-18","648","Douglas County","0100","Chapel Hill High School","All Students","Writing Subscore",903603,14029,249,45,6.5,6.9,6.7,7.1
"2017-18","648","Douglas County","0175","Lithia Springs Comprehensive High School","All Students","Composite",1914817,45081,908,119,20.8,21,19.4,17.6
"2017-18","648","Douglas County","0175","Lithia Springs Comprehensive High School","All Students","English",1914817,45077,908,119,20.2,20.4,18.6,16.4
"2017-18","648","Douglas County","0175","Lithia Springs Comprehensive High School","All Students","Mathematics",1914817,45080,909,119,20.5,20.4,18.7,17.4
"2017-18","648","Douglas County","0175","Lithia Springs Comprehensive High School","All Students","Reading",1914817,45076,908,119,21.3,21.7,20.3,18
"2017-18","648","Douglas County","0175","Lithia Springs Comprehensive High School","All Students","Science",1914817,45077,908,119,20.7,21,19.6,18.2
"2017-18","648","Douglas County","0175","Lithia Springs Comprehensive High School","All Students","Writing Subscore",903603,14029,249,31,6.5,6.9,6.7,6.6
"2017-18","648","Douglas County","0187","Alexander High School","All Students","Composite",1914817,45081,908,244,20.8,21,19.4,20.3
"2017-18","648","Douglas County","0187","Alexander High School","All Students","English",1914817,45077,908,244,20.2,20.4,18.6,19.6
"2017-18","648","Douglas County","0187","Alexander High School","All Students","Mathematics",1914817,45080,909,244,20.5,20.4,18.7,19.1
"2017-18","648","Douglas County","0187","Alexander High School","All Students","Reading",1914817,45076,908,244,21.3,21.7,20.3,21.3
"2017-18","648","Douglas County","0187","Alexander High School","All Students","Science",1914817,45077,908,244,20.7,21,19.6,20.8
"2017-18","648","Douglas County","0187","Alexander High School","All Students","Writing Subscore",903603,14029,249,50,6.5,6.9,6.7,6.7
"2017-18","648","Douglas County","0212","New Manchester High School","All Students","Composite",1914817,45081,908,168,20.8,21,19.4,17
"2017-18","648","Douglas County","0212","New Manchester High School","All Students","English",1914817,45077,908,168,20.2,20.4,18.6,15.8
"2017-18","648","Douglas County","0212","New Manchester High School","All Students","Mathematics",1914817,45080,909,168,20.5,20.4,18.7,16.7
"2017-18","648","Douglas County","0212","New Manchester High School","All Students","Reading",1914817,45076,908,168,21.3,21.7,20.3,17.9
"2017-18","648","Douglas County","0212","New Manchester High School","All Students","Science",1914817,45077,908,168,20.7,21,19.6,17.1
"2017-18","648","Douglas County","0212","New Manchester High School","All Students","Writing Subscore",903603,14029,249,67,6.5,6.9,6.7,6.1
"2017-18","648","Douglas County","4050","Douglas County High School","All Students","Composite",1914817,45081,908,207,20.8,21,19.4,20.9
"2017-18","648","Douglas County","4050","Douglas County High School","All Students","English",1914817,45077,908,207,20.2,20.4,18.6,20.4
"2017-18","648","Douglas County","4050","Douglas County High School","All Students","Mathematics",1914817,45080,909,207,20.5,20.4,18.7,19.8
"2017-18","648","Douglas County","4050","Douglas County High School","All Students","Reading",1914817,45076,908,207,21.3,21.7,20.3,21.9
"2017-18","648","Douglas County","4050","Douglas County High School","All Students","Science",1914817,45077,908,207,20.7,21,19.6,20.9
"2017-18","648","Douglas County","4050","Douglas County High School","All Students","Writing Subscore",903603,14029,249,56,6.5,6.9,6.7,7.1
"2017-18","649","Early County","2050","Early County High School","All Students","Composite",1914817,45081,37,37,20.8,21,18.8,18.8
"2017-18","649","Early County","2050","Early County High School","All Students","English",1914817,45077,37,37,20.2,20.4,17.5,17.5
"2017-18","649","Early County","2050","Early County High School","All Students","Mathematics",1914817,45080,37,37,20.5,20.4,18.4,18.4
"2017-18","649","Early County","2050","Early County High School","All Students","Reading",1914817,45076,37,37,21.3,21.7,19.7,19.7
"2017-18","649","Early County","2050","Early County High School","All Students","Science",1914817,45077,37,37,20.7,21,19.2,19.2
"2017-18","649","Early County","2050","Early County High School","All Students","Writing Subscore",903603,14029,9,9,6.5,6.9,,
"2017-18","650","Echols County","1050","Echols County High School","All Students","Composite",1914817,45081,18,18,20.8,21,19.4,19.4
"2017-18","650","Echols County","1050","Echols County High School","All Students","English",1914817,45077,18,18,20.2,20.4,18.4,18.4
"2017-18","650","Echols County","1050","Echols County High School","All Students","Mathematics",1914817,45080,18,18,20.5,20.4,18.4,18.4
"2017-18","650","Echols County","1050","Echols County High School","All Students","Reading",1914817,45076,18,18,21.3,21.7,20.7,20.7
"2017-18","650","Echols County","1050","Echols County High School","All Students","Science",1914817,45077,18,18,20.7,21,19.7,19.7
"2017-18","650","Echols County","1050","Echols County High School","All Students","Writing Subscore",903603,14029,1,1,6.5,6.9,,
"2017-18","651","Effingham County","0197","South Effingham High School","All Students","Composite",1914817,45081,307,155,20.8,21,21.4,21.9
"2017-18","651","Effingham County","0197","South Effingham High School","All Students","English",1914817,45077,307,155,20.2,20.4,20.8,21.5
"2017-18","651","Effingham County","0197","South Effingham High School","All Students","Mathematics",1914817,45080,307,155,20.5,20.4,20.5,20.7
"2017-18","651","Effingham County","0197","South Effingham High School","All Students","Reading",1914817,45076,307,155,21.3,21.7,22.5,23.1
"2017-18","651","Effingham County","0197","South Effingham High School","All Students","Science",1914817,45077,307,155,20.7,21,21.4,21.8
"2017-18","651","Effingham County","0197","South Effingham High School","All Students","Writing Subscore",903603,14029,100,52,6.5,6.9,6.9,7
"2017-18","651","Effingham County","0390","Effingham County High School","All Students","Composite",1914817,45081,307,152,20.8,21,21.4,20.9
"2017-18","651","Effingham County","0390","Effingham County High School","All Students","English",1914817,45077,307,152,20.2,20.4,20.8,20
"2017-18","651","Effingham County","0390","Effingham County High School","All Students","Mathematics",1914817,45080,307,152,20.5,20.4,20.5,20.2
"2017-18","651","Effingham County","0390","Effingham County High School","All Students","Reading",1914817,45076,307,152,21.3,21.7,22.5,21.9
"2017-18","651","Effingham County","0390","Effingham County High School","All Students","Science",1914817,45077,307,152,20.7,21,21.4,21.1
"2017-18","651","Effingham County","0390","Effingham County High School","All Students","Writing Subscore",903603,14029,100,48,6.5,6.9,6.9,6.7
"2017-18","652","Elbert County","0176","Elbert County High School","All Students","Composite",1914817,45081,47,47,20.8,21,18.9,18.9
"2017-18","652","Elbert County","0176","Elbert County High School","All Students","English",1914817,45077,47,47,20.2,20.4,17.7,17.7
"2017-18","652","Elbert County","0176","Elbert County High School","All Students","Mathematics",1914817,45080,47,47,20.5,20.4,18.6,18.6
"2017-18","652","Elbert County","0176","Elbert County High School","All Students","Reading",1914817,45076,47,47,21.3,21.7,19.7,19.7
"2017-18","652","Elbert County","0176","Elbert County High School","All Students","Science",1914817,45077,47,47,20.7,21,19.1,19.1
"2017-18","652","Elbert County","0176","Elbert County High School","All Students","Writing Subscore",903603,14029,5,5,6.5,6.9,,
"2017-18","653","Emanuel County","0189","Swainsboro High School","All Students","Composite",1914817,45081,38,22,20.8,21,17.9,17.9
"2017-18","653","Emanuel County","0189","Swainsboro High School","All Students","English",1914817,45077,38,22,20.2,20.4,16.4,16
"2017-18","653","Emanuel County","0189","Swainsboro High School","All Students","Mathematics",1914817,45080,38,22,20.5,20.4,17.1,17.6
"2017-18","653","Emanuel County","0189","Swainsboro High School","All Students","Reading",1914817,45076,38,22,21.3,21.7,19.2,18.7
"2017-18","653","Emanuel County","0189","Swainsboro High School","All Students","Science",1914817,45077,38,22,20.7,21,18.7,19.1
"2017-18","653","Emanuel County","0189","Swainsboro High School","All Students","Writing Subscore",903603,14029,9,6,6.5,6.9,,
"2017-18","653","Emanuel County","2050","Emanuel County Institute","All Students","Composite",1914817,45081,38,16,20.8,21,17.9,17.8
"2017-18","653","Emanuel County","2050","Emanuel County Institute","All Students","English",1914817,45077,38,16,20.2,20.4,16.4,16.8
"2017-18","653","Emanuel County","2050","Emanuel County Institute","All Students","Mathematics",1914817,45080,38,16,20.5,20.4,17.1,16.4
"2017-18","653","Emanuel County","2050","Emanuel County Institute","All Students","Reading",1914817,45076,38,16,21.3,21.7,19.2,19.8
"2017-18","653","Emanuel County","2050","Emanuel County Institute","All Students","Science",1914817,45077,38,16,20.7,21,18.7,18.1
"2017-18","653","Emanuel County","2050","Emanuel County Institute","All Students","Writing Subscore",903603,14029,9,3,6.5,6.9,,
"2017-18","654","Evans County","2050","Claxton High School","All Students","Composite",1914817,45081,12,12,20.8,21,18.8,18.8
"2017-18","654","Evans County","2050","Claxton High School","All Students","English",1914817,45077,12,12,20.2,20.4,18.1,18.1
"2017-18","654","Evans County","2050","Claxton High School","All Students","Mathematics",1914817,45080,12,12,20.5,20.4,17.7,17.7
"2017-18","654","Evans County","2050","Claxton High School","All Students","Reading",1914817,45076,12,12,21.3,21.7,19.7,19.7
"2017-18","654","Evans County","2050","Claxton High School","All Students","Science",1914817,45077,12,12,20.7,21,19.4,19.4
"2017-18","654","Evans County","2050","Claxton High School","All Students","Writing Subscore",903603,14029,1,1,6.5,6.9,,
"2017-18","655","Fannin County","0176","Fannin County High School","All Students","Composite",1914817,45081,60,60,20.8,21,21.1,21.1
"2017-18","655","Fannin County","0176","Fannin County High School","All Students","English",1914817,45077,60,60,20.2,20.4,20.5,20.5
"2017-18","655","Fannin County","0176","Fannin County High School","All Students","Mathematics",1914817,45080,60,60,20.5,20.4,20.8,20.8
"2017-18","655","Fannin County","0176","Fannin County High School","All Students","Reading",1914817,45076,60,60,21.3,21.7,22,22
